DATE,AIRLINE_CODE,AIRLINE_NAME,AIRPORT_CODE,AIRPORT_NAME,ASM_DOMESTIC,ASM_INTERNATIONAL,FLIGHTS_DOMESTIC,FLIGHTS_INTERNATIONAL,PASSENGERS_DOMESTIC,PASSENGERS_INTERNATIONAL,RPM_DOMESTIC,RPM_INTERNATIONAL,RPM_TOTAL
2015-01-09,AA,Amazon Airlines,NSA,Nestland Airport,718779,270462,2434,215,353723,40233,601985,222553,824538
2015-01-10,AA,Amazon Airlines,NSA,Nestland Airport,741729,283066,2555,232,376889,43263,635247,235981,871228
2015-01-11,AA,Amazon Airlines,NSA,Nestland Airport,634279,273074,2209,263,323186,44664,541820,216932,758752
2015-01-12,AA,Amazon Airlines,NSA,Nestland Airport,704157,296643,2327,285,352297,51529,608672,242591,851263
2016-01-01,AA,Amazon Airlines,NSA,Nestland Airport,566080,281667,1965,236,287177,41851,474203,232981,707184
2016-01-02,AA,Amazon Airlines,NSA,Nestland Airport,553740,263075,1920,206,274736,37126,454909,210864,665773
2016-01-03,AA,Amazon Airlines,NSA,Nestland Airport,640190,278214,2249,244,337443,42556,566485,211259,777744
2016-01-04,AA,Amazon Airlines,NSA,Nestland Airport,636807,277342,2259,249,322756,41591,539197,205123,744320
2016-01-05,AA,Amazon Airlines,NSA,Nestland Airport,709411,293322,2475,272,368417,48367,625532,232602,858134
2016-01-06,AA,Amazon Airlines,NSA,Nestland Airport,754536,290619,2501,287,397025,56481,694817,260782,955599
2016-01-07,AA,Amazon Airlines,NSA,Nestland Airport,790267,299669,2663,308,414390,60256,714726,274134,988860
2016-01-08,AA,Amazon Airlines,NSA,Nestland Airport,783369,281861,2691,262,401568,49062,685590,240304,925894
2016-01-09,AA,Amazon Airlines,NSA,Nestland Airport,689452,265130,2389,212,348279,39966,595289,219790,815079
2016-01-10,AA,Amazon Airlines,NSA,Nestland Airport,724121,277561,2544,231,382550,43219,642276,232310,874586
2016-01-11,AA,Amazon Airlines,NSA,Nestland Airport,649465,276025,2317,268,353007,47563,572154,223725,795879
2016-01-12,AA,Amazon Airlines,NSA,Nestland Airport,697727,300747,2356,310,365522,55867,615338,248981,864319
2017-01-01,AA,Amazon Airlines,NSA,Nestland Airport,593280,,2063,,313046,,508970,0,508970
2017-01-02,AA,Amazon Airlines,NSA,Nestland Airport,523853,,1858,,274105,,439238,0,439238
2017-01-03,AA,Amazon Airlines,NSA,Nestland Airport,628311,,2196,,341045,,562927,0,562927
2002-01-10,FA,Flock Air,AMP,Amazon Mothership,260893,6254,1931,186,175018,9607,174821,3307,178128
2002-01-11,FA,Flock Air,AMP,Amazon Mothership,271253,5639,1998,170,182205,8562,183341,2951,186292
2002-01-12,FA,Flock Air,AMP,Amazon Mothership,277273,5145,2016,155,201904,8066,206526,2718,209244
2003-01-01,FA,Flock Air,AMP,Amazon Mothership,276264,4968,1954,158,168528,7044,173298,2363,175661
2003-01-02,FA,Flock Air,AMP,Amazon Mothership,234144,3977,1653,126,157524,6690,162800,2126,164926
2003-01-03,FA,Flock Air,AMP,Amazon Mothership,275947,5668,1932,169,175080,7635,181991,2531,184522
2003-01-04,FA,Flock Air,AMP,Amazon Mothership,265841,5544,1867,165,181183,6456,187327,1966,189293
2003-01-05,FA,Flock Air,AMP,Amazon Mothership,268552,5404,1888,160,190858,7415,194466,2457,196923
2003-01-06,FA,Flock Air,AMP,Amazon Mothership,266312,5355,1877,156,192341,8843,194887,2932,197819
2003-01-07,FA,Flock Air,AMP,Amazon Mothership,280939,5218,1960,152,212363,10426,217494,3640,221134
2003-01-08,FA,Flock Air,AMP,Amazon Mothership,269460,5197,1883,149,211302,10941,215720,3961,219681
2003-01-09,FA,Flock Air,AMP,Amazon Mothership,256742,4928,1792,148,158560,9269,160126,3268,163394
2003-01-10,FA,Flock Air,AMP,Amazon Mothership,283112,5268,1966,159,192235,8892,196903,3111,200014
2003-01-11,FA,Flock Air,AMP,Amazon Mothership,258586,4480,1809,135,184349,7361,191507,2583,194090
2003-01-12,FA,Flock Air,AMP,Amazon Mothership,262365,4542,1844,137,198413,7191,207881,2480,210361
2004-01-01,FA,Flock Air,AMP,Amazon Mothership,272146,3313,1843,78,170969,3941,179491,1358,180849
2004-01-02,FA,Flock Air,AMP,Amazon Mothership,264417,3031,1770,66,179229,3525,186941,1190,188131
2004-01-03,FA,Flock Air,AMP,Amazon Mothership,287164,3398,1915,74,207770,4876,217459,1655,219114
2004-01-04,FA,Flock Air,AMP,Amazon Mothership,284580,3307,1915,72,211545,5827,219466,1968,221434
2004-01-05,FA,Flock Air,AMP,Amazon Mothership,276879,4026,1875,79,195759,6784,202114,2404,204518
2004-01-06,FA,Flock Air,AMP,Amazon Mothership,269444,4163,1854,82,202152,7174,207340,2510,209850
2004-01-07,FA,Flock Air,AMP,Amazon Mothership,272034,5491,1863,92,214281,7874,221861,3331,225192
2004-01-08,FA,Flock Air,AMP,Amazon Mothership,277747,5093,1911,92,221436,9743,227729,3976,231705
2004-01-09,FA,Flock Air,AMP,Amazon Mothership,251149,3628,1718,79,172212,8212,175895,2789,178684
2004-01-10,FA,Flock Air,AMP,Amazon Mothership,278633,3582,1882,78,203369,7132,209114,2349,211463
2004-01-11,FA,Flock Air,AMP,Amazon Mothership,272377,3468,1855,73,194963,4886,200739,1724,202463
2004-01-12,FA,Flock Air,AMP,Amazon Mothership,284541,4120,1929,80,210318,5826,218950,2207,221157
2005-01-01,FA,Flock Air,AMP,Amazon Mothership,265458,4542,1788,80,180542,4959,189209,1908,191117
2005-01-02,FA,Flock Air,AMP,Amazon Mothership,252186,4191,1706,74,184362,4736,192340,2067,194407
2005-01-03,FA,Flock Air,AMP,Amazon Mothership,283275,4564,1909,81,217666,5562,227886,2620,230506
2005-01-04,FA,Flock Air,AMP,Amazon Mothership,280013,5106,1856,85,216956,6151,224826,2759,227585
2005-01-05,FA,Flock Air,AMP,Amazon Mothership,290805,5357,1906,88,218874,7209,227303,2886,230189
2005-01-06,FA,Flock Air,AMP,Amazon Mothership,265904,5217,1798,86,214090,7851,217689,3180,220869
2005-01-07,FA,Flock Air,AMP,Amazon Mothership,266544,5926,1818,96,218818,8967,224827,3811,228638
2005-01-08,FA,Flock Air,AMP,Amazon Mothership,271324,5114,1856,88,217873,9023,222465,3563,226028
2005-01-09,FA,Flock Air,AMP,Amazon Mothership,259398,3643,1762,71,188238,5816,190299,1921,192220
2005-01-10,FA,Flock Air,AMP,Amazon Mothership,257383,3682,1757,72,197328,5638,199885,1880,201765
2005-01-11,FA,Flock Air,AMP,Amazon Mothership,273969,3375,1862,66,218959,5752,223383,1950,225333
2005-01-12,FA,Flock Air,AMP,Amazon Mothership,286726,3103,1948,61,228149,4477,235856,1456,237312
2006-01-01,FA,Flock Air,AMP,Amazon Mothership,292624,2629,1983,52,201130,3552,207932,1156,209088
2006-01-02,FA,Flock Air,AMP,Amazon Mothership,254981,2325,1735,46,186268,3287,192230,1011,193241
2006-01-03,FA,Flock Air,AMP,Amazon Mothership,297080,2677,2025,53,227976,4517,235461,1337,236798
2006-01-04,FA,Flock Air,AMP,Amazon Mothership,270795,2721,1841,54,223293,3909,226102,1258,227360
2006-01-05,FA,Flock Air,AMP,Amazon Mothership,279061,2871,1898,57,224811,5702,227159,1911,229070
2006-01-06,FA,Flock Air,AMP,Amazon Mothership,261047,2822,1785,56,218565,5895,220930,1938,222868
2006-01-07,FA,Flock Air,AMP,Amazon Mothership,250389,2770,1708,55,212850,5754,216738,1853,218591
2006-01-08,FA,Flock Air,AMP,Amazon Mothership,264225,2923,1813,58,213161,7078,216698,2173,218871
2006-01-09,FA,Flock Air,AMP,Amazon Mothership,248111,2629,1688,52,181487,5637,183103,1885,184988
2006-01-10,FA,Flock Air,AMP,Amazon Mothership,261053,2677,1762,53,204378,5155,208060,1677,209737
2006-01-11,FA,Flock Air,AMP,Amazon Mothership,245956,2576,1656,51,200710,5276,204200,1709,205909
2006-01-12,FA,Flock Air,AMP,Amazon Mothership,258013,2629,1726,52,208134,4878,215153,1511,216664
2007-01-01,FA,Flock Air,AMP,Amazon Mothership,256784,2730,1733,54,185191,3735,188824,1157,189981
2007-01-02,FA,Flock Air,AMP,Amazon Mothership,223066,2374,1496,47,166161,4053,170299,1239,171538
2007-01-03,FA,Flock Air,AMP,Amazon Mothership,249151,2428,1671,48,200658,4559,205958,1377,207335
2007-01-04,FA,Flock Air,AMP,Amazon Mothership,250327,2838,1717,56,203943,5119,205202,1539,206741
2007-01-05,FA,Flock Air,AMP,Amazon Mothership,264724,3103,1839,61,217854,5938,217515,1860,219375
2007-01-06,FA,Flock Air,AMP,Amazon Mothership,246015,2808,1702,55,218011,6650,217258,2069,219327
2007-01-07,FA,Flock Air,AMP,Amazon Mothership,254774,3007,1769,59,230592,7736,230675,2349,233024
2007-01-08,FA,Flock Air,AMP,Amazon Mothership,265126,3010,1836,59,236901,7274,236407,2203,238610
2007-01-09,FA,Flock Air,AMP,Amazon Mothership,255950,2543,1752,50,189957,4897,190147,1535,191682
2007-01-10,FA,Flock Air,AMP,Amazon Mothership,265580,2647,1808,52,208597,5110,210039,1690,211729
2007-01-11,FA,Flock Air,AMP,Amazon Mothership,255644,2646,1735,52,204171,4718,205862,1544,207406
2007-01-12,FA,Flock Air,AMP,Amazon Mothership,252326,2552,1712,50,199190,4346,203672,1419,205091
2008-01-01,FA,Flock Air,AMP,Amazon Mothership,259396,2760,1766,54,180966,3890,185647,1237,186884
2008-01-02,FA,Flock Air,AMP,Amazon Mothership,226704,2300,1547,45,166795,4487,169855,1472,171327
2008-01-03,FA,Flock Air,AMP,Amazon Mothership,255927,2553,1748,50,198366,4121,201383,1346,202729
2008-01-04,FA,Flock Air,AMP,Amazon Mothership,244606,2442,1674,48,188315,3102,189416,1028,190444
2008-01-05,FA,Flock Air,AMP,Amazon Mothership,259953,2654,1795,52,200336,4400,201822,1396,203218
2008-01-06,FA,Flock Air,AMP,Amazon Mothership,231438,2193,1610,43,192023,4247,192778,1282,194060
2008-01-07,FA,Flock Air,AMP,Amazon Mothership,253096,2596,1752,51,211045,4899,214561,1339,215900
2008-01-08,FA,Flock Air,AMP,Amazon Mothership,254769,2458,1747,48,206570,5466,210448,1539,211987
2008-01-09,FA,Flock Air,AMP,Amazon Mothership,241780,2592,1615,52,161138,3058,164013,1077,165090
2008-01-10,FA,Flock Air,AMP,Amazon Mothership,257481,2642,1699,53,178727,2946,182703,1049,183752
2008-01-11,FA,Flock Air,AMP,Amazon Mothership,223586,2187,1420,44,158108,3389,164409,1216,165625
2008-01-12,FA,Flock Air,AMP,Amazon Mothership,227638,2241,1440,45,175800,3581,185401,1280,186681
2009-01-01,FA,Flock Air,AMP,Amazon Mothership,220615,2092,1393,42,137224,2326,144591,832,145423
2009-01-02,FA,Flock Air,AMP,Amazon Mothership,201449,2043,1270,41,133911,1792,140140,643,140783
2009-01-03,FA,Flock Air,AMP,Amazon Mothership,227324,2392,1438,48,161890,2784,168657,998,169655
2009-01-04,FA,Flock Air,AMP,Amazon Mothership,216905,2143,1382,43,164736,2196,171112,795,171907
2009-01-05,FA,Flock Air,AMP,Amazon Mothership,218686,2293,1392,46,159901,2739,166231,982,167213
2009-01-06,FA,Flock Air,AMP,Amazon Mothership,215756,2592,1379,52,172713,3268,177585,1177,178762
2009-01-07,FA,Flock Air,AMP,Amazon Mothership,225440,2741,1440,55,192508,4982,199065,1780,200845
2009-01-08,FA,Flock Air,AMP,Amazon Mothership,220901,2193,1420,44,189527,4041,194145,1447,195592
2009-01-09,FA,Flock Air,AMP,Amazon Mothership,195456,,1285,,149364,,152542,0,152542
2009-01-10,FA,Flock Air,AMP,Amazon Mothership,200860,,1323,,163475,,166454,0,166454
2009-01-11,FA,Flock Air,AMP,Amazon Mothership,196077,,1273,,156754,,160730,0,160730
2009-01-12,FA,Flock Air,AMP,Amazon Mothership,209422,,1340,,166823,,174304,0,174304
2010-01-01,FA,Flock Air,AMP,Amazon Mothership,206112,,1311,,139756,,146389,0,146389
2010-01-02,FA,Flock Air,AMP,Amazon Mothership,173155,,1107,,125738,36,130581,0,130581
2010-01-03,FA,Flock Air,AMP,Amazon Mothership,214980,,1378,,172827,70,179741,0,179741
2010-01-04,FA,Flock Air,AMP,Amazon Mothership,210120,,1335,,165586,10,170206,0,170206
2010-01-05,FA,Flock Air,AMP,Amazon Mothership,209578,,1328,,173163,,178898,0,178898
2010-01-06,FA,Flock Air,AMP,Amazon Mothership,205464,,1311,,177388,,181530,0,181530
2010-01-07,FA,Flock Air,AMP,Amazon Mothership,214206,,1366,,187140,,192003,0,192003
2010-01-08,FA,Flock Air,AMP,Amazon Mothership,218002,,1400,,188864,230,193818,0,193818
2010-01-09,FA,Flock Air,AMP,Amazon Mothership,205021,,1336,,156197,761,160457,0,160457
2010-01-10,FA,Flock Air,AMP,Amazon Mothership,208784,,1361,,169469,928,174328,0,174328
2010-01-11,FA,Flock Air,AMP,Amazon Mothership,207274,,1321,,160846,553,167854,0,167854
2010-01-12,FA,Flock Air,AMP,Amazon Mothership,200362,,1255,,159190,300,168091,0,168091
2011-01-01,FA,Flock Air,AMP,Amazon Mothership,198202,,1259,,130438,172,137740,0,137740
2011-01-02,FA,Flock Air,AMP,Amazon Mothership,180559,,1152,,122418,176,129319,0,129319
2011-01-03,FA,Flock Air,AMP,Amazon Mothership,217380,,1400,,151987,228,160072,0,160072
2011-01-04,FA,Flock Air,AMP,Amazon Mothership,208792,,1332,,161502,423,167514,0,167514
2011-01-05,FA,Flock Air,AMP,Amazon Mothership,201322,,1291,,164112,404,170582,0,170582
2011-01-06,FA,Flock Air,AMP,Amazon Mothership,204898,,1310,,165230,219,170920,0,170920
2011-01-07,FA,Flock Air,AMP,Amazon Mothership,210968,,1345,,174812,183,182075,0,182075
2011-01-08,FA,Flock Air,AMP,Amazon Mothership,201300,,1275,,172098,282,179368,0,179368
2011-01-09,FA,Flock Air,AMP,Amazon Mothership,192148,,1173,,148054,83,153671,0,153671
2011-01-10,FA,Flock Air,AMP,Amazon Mothership,186907,,1149,,154054,79,159753,0,159753
2011-01-11,FA,Flock Air,AMP,Amazon Mothership,195911,,1187,,157714,44,165915,0,165915
2011-01-12,FA,Flock Air,AMP,Amazon Mothership,207004,,1238,,157365,,170403,0,170403
2012-01-01,FA,Flock Air,AMP,Amazon Mothership,202257,,1217,,135409,,144026,0,144026
2012-01-02,FA,Flock Air,AMP,Amazon Mothership,195323,,1199,,127719,65,135599,0,135599
2012-01-03,FA,Flock Air,AMP,Amazon Mothership,212967,,1320,,156672,74,166952,0,166952
2012-01-04,FA,Flock Air,AMP,Amazon Mothership,210416,,1317,,162982,1,169045,0,169045
2012-01-05,FA,Flock Air,AMP,Amazon Mothership,219200,,1362,,172266,,180419,0,180419
2012-01-06,FA,Flock Air,AMP,Amazon Mothership,201298,,1256,,161504,,168852,0,168852
2012-01-07,FA,Flock Air,AMP,Amazon Mothership,200527,,1280,,168825,,177363,0,177363
2012-01-08,FA,Flock Air,AMP,Amazon Mothership,204419,,1309,,174386,,183024,0,183024
2012-01-09,FA,Flock Air,AMP,Amazon Mothership,193122,,1227,,146179,,149999,0,149999
2012-01-10,FA,Flock Air,AMP,Amazon Mothership,189791,,1213,,150525,,154891,0,154891
2012-01-11,FA,Flock Air,AMP,Amazon Mothership,192281,,1206,,144040,,149535,0,149535
2012-01-12,FA,Flock Air,AMP,Amazon Mothership,197324,,1238,,156269,,166158,0,166158
2013-01-01,FA,Flock Air,AMP,Amazon Mothership,190590,,1215,,139034,,146609,0,146609
2013-01-02,FA,Flock Air,AMP,Amazon Mothership,170855,,1092,,123983,,130838,0,130838
2013-01-03,FA,Flock Air,AMP,Amazon Mothership,191639,,1235,,149814,,159555,0,159555
2013-01-04,FA,Flock Air,AMP,Amazon Mothership,187037,,1253,,144297,75,149181,0,149181
2013-01-05,FA,Flock Air,AMP,Amazon Mothership,193989,,1306,,155886,98,161778,0,161778
2013-01-06,FA,Flock Air,AMP,Amazon Mothership,187098,,1265,,156366,27,161854,0,161854
2013-01-07,FA,Flock Air,AMP,Amazon Mothership,192206,,1305,,166627,,173554,0,173554
2013-01-08,FA,Flock Air,AMP,Amazon Mothership,199070,,1349,,170382,,176169,0,176169
2013-01-09,FA,Flock Air,AMP,Amazon Mothership,187468,,1249,,140671,,146883,0,146883
2013-01-10,FA,Flock Air,AMP,Amazon Mothership,198834,,1327,,159095,,166343,0,166343
2013-01-11,FA,Flock Air,AMP,Amazon Mothership,187088,,1225,,142911,,150947,0,150947
2013-01-12,FA,Flock Air,AMP,Amazon Mothership,192424,,1221,,155729,,167494,0,167494
2014-01-01,FA,Flock Air,AMP,Amazon Mothership,188925,,1173,,132143,,143167,0,143167
2014-01-02,FA,Flock Air,AMP,Amazon Mothership,166539,,1043,,123845,,131660,0,131660
2014-01-03,FA,Flock Air,AMP,Amazon Mothership,197083,,1232,,145182,,155824,0,155824
2014-01-04,FA,Flock Air,AMP,Amazon Mothership,199320,,1270,,156171,,164238,0,164238
2014-01-05,FA,Flock Air,AMP,Amazon Mothership,190039,,1206,,156118,,163921,0,163921
2014-01-06,FA,Flock Air,AMP,Amazon Mothership,183944,,1172,,154203,,161915,0,161915
2014-01-07,FA,Flock Air,AMP,Amazon Mothership,189194,,1203,,162861,,172477,0,172477
2014-01-08,FA,Flock Air,AMP,Amazon Mothership,187906,,1200,,159038,,166995,0,166995
2014-01-09,FA,Flock Air,AMP,Amazon Mothership,176766,,1124,,129712,,136253,0,136253
2014-01-10,FA,Flock Air,AMP,Amazon Mothership,183302,,1165,,144376,,151020,0,151020
2014-01-11,FA,Flock Air,AMP,Amazon Mothership,188275,,1157,,138137,,144734,0,144734
2014-01-12,FA,Flock Air,AMP,Amazon Mothership,209669,,1246,,164415,,176836,0,176836
2015-01-01,FA,Flock Air,AMP,Amazon Mothership,185989,,1106,,125518,,134850,0,134850
2015-01-02,FA,Flock Air,AMP,Amazon Mothership,166057,,989,,122384,,130456,0,130456
2015-01-03,FA,Flock Air,AMP,Amazon Mothership,195059,,1159,,141887,,151588,0,151588
2015-01-04,FA,Flock Air,AMP,Amazon Mothership,197364,,1181,,150056,,158189,0,158189
2015-01-05,FA,Flock Air,AMP,Amazon Mothership,197329,,1181,,156394,,164821,0,164821
2015-01-06,FA,Flock Air,AMP,Amazon Mothership,197803,,1178,,167269,,177240,0,177240
2015-01-07,FA,Flock Air,AMP,Amazon Mothership,247934,,2275,,280709,162,228798,0,228798
2015-01-08,FA,Flock Air,AMP,Amazon Mothership,242935,,2254,,269869,346,221568,0,221568
2015-01-09,FA,Flock Air,AMP,Amazon Mothership,236381,,2201,,248542,86,204340,0,204340
2015-01-10,FA,Flock Air,AMP,Amazon Mothership,236726,,2231,,262849,20,214657,0,214657
2015-01-11,FA,Flock Air,AMP,Amazon Mothership,212804,,2009,,234314,22,192334,0,192334
2015-01-12,FA,Flock Air,AMP,Amazon Mothership,220581,,1941,,237772,13,200957,0,200957
2016-01-01,FA,Flock Air,AMP,Amazon Mothership,205994,,1951,,205214,342,172840,0,172840
2016-01-02,FA,Flock Air,AMP,Amazon Mothership,208401,,1983,,203997,627,172249,0,172249
2016-01-03,FA,Flock Air,AMP,Amazon Mothership,230917,,2240,,238695,539,196465,0,196465
2016-01-04,FA,Flock Air,AMP,Amazon Mothership,224078,,2149,,249109,692,197563,0,197563
2016-01-05,FA,Flock Air,AMP,Amazon Mothership,233241,,2226,,255656,855,201795,0,201795
2016-01-06,FA,Flock Air,AMP,Amazon Mothership,237528,,2274,,277317,946,212705,0,212705
2016-01-07,FA,Flock Air,AMP,Amazon Mothership,236951,,2223,,279829,1123,220334,0,220334
2016-01-08,FA,Flock Air,AMP,Amazon Mothership,243051,,2320,,261695,1683,211108,0,211108
2016-01-09,FA,Flock Air,AMP,Amazon Mothership,236472,,2210,,225846,844,185005,0,185005
2016-01-10,FA,Flock Air,AMP,Amazon Mothership,238824,,2228,,242508,738,198952,0,198952
2016-01-11,FA,Flock Air,AMP,Amazon Mothership,230316,,1941,,223494,174,192088,0,192088
2016-01-12,FA,Flock Air,AMP,Amazon Mothership,226251,,1740,,214941,215,192176,0,192176
2017-01-01,FA,Flock Air,AMP,Amazon Mothership,215046,,1758,,188969,,168527,0,168527
2017-01-02,FA,Flock Air,AMP,Amazon Mothership,190827,,1609,,169076,,148292,0,148292
2017-01-03,FA,Flock Air,AMP,Amazon Mothership,216369,,1797,,206564,,176530,0,176530
2002-01-10,GA,Goose Airways,AMP,Amazon Mothership,206414,6940,2071,35,225906,3658,144611,4038,148649
2002-01-11,GA,Goose Airways,AMP,Amazon Mothership,195626,9115,1938,35,217477,5274,139188,5822,145010
2002-01-12,GA,Goose Airways,AMP,Amazon Mothership,191899,9029,1798,34,219456,4812,150501,5312,155813
2003-01-01,GA,Goose Airways,AMP,Amazon Mothership,198840,9287,1947,35,183175,3859,120345,4260,124605
2003-01-02,GA,Goose Airways,AMP,Amazon Mothership,166877,7896,1653,30,167101,4818,112653,5319,117972
2003-01-03,GA,Goose Airways,AMP,Amazon Mothership,194177,9452,1940,36,189101,6945,127267,7667,134934
2003-01-04,GA,Goose Airways,AMP,Amazon Mothership,187204,9009,1750,34,204132,6195,138645,6839,145484
2003-01-05,GA,Goose Airways,AMP,Amazon Mothership,199234,7618,1857,30,205530,4233,136601,4673,141274
2003-01-06,GA,Goose Airways,AMP,Amazon Mothership,191876,8858,1922,34,210969,4461,140160,4925,145085
2003-01-07,GA,Goose Airways,AMP,Amazon Mothership,191815,6981,1913,35,222894,5177,155122,5715,160837
2003-01-08,GA,Goose Airways,AMP,Amazon Mothership,198328,6638,1887,34,228500,5213,166016,5755,171771
2003-01-09,GA,Goose Airways,AMP,Amazon Mothership,194603,6020,1854,30,182782,1872,118747,2067,120814
2003-01-10,GA,Goose Airways,AMP,Amazon Mothership,207652,6232,2024,31,226406,3620,152704,3996,156700
2003-01-11,GA,Goose Airways,AMP,Amazon Mothership,197023,6721,1905,35,215823,4564,149292,5039,154331
2003-01-12,GA,Goose Airways,AMP,Amazon Mothership,186194,6352,1742,33,208327,3902,152118,4308,156426
2004-01-01,GA,Goose Airways,AMP,Amazon Mothership,188056,5484,1836,29,176674,2966,126014,3274,129288
2004-01-02,GA,Goose Airways,AMP,Amazon Mothership,188951,6122,1865,31,192224,4358,135015,4811,139826
2004-01-03,GA,Goose Airways,AMP,Amazon Mothership,199482,7062,2008,35,209670,5210,145158,5752,150910
2004-01-04,GA,Goose Airways,AMP,Amazon Mothership,198474,7270,1984,34,228484,5798,155698,6160,161858
2004-01-05,GA,Goose Airways,AMP,Amazon Mothership,196885,6883,1970,36,215213,3858,146404,4160,150564
2004-01-06,GA,Goose Airways,AMP,Amazon Mothership,206098,6553,1973,34,228270,4118,156502,4546,161048
2004-01-07,GA,Goose Airways,AMP,Amazon Mothership,208956,6902,1946,36,223462,5266,163259,5814,169073
2004-01-08,GA,Goose Airways,AMP,Amazon Mothership,209716,7007,1981,35,225759,5542,167645,6118,173763
2004-01-09,GA,Goose Airways,AMP,Amazon Mothership,175752,5034,1794,25,172156,1492,110937,1647,112584
2004-01-10,GA,Goose Airways,AMP,Amazon Mothership,209742,5822,2028,29,216244,3435,145966,3635,149601
2004-01-11,GA,Goose Airways,AMP,Amazon Mothership,206986,6796,1949,34,216304,4156,148796,4588,153384
2004-01-12,GA,Goose Airways,AMP,Amazon Mothership,190944,6749,1857,35,213682,4062,150085,4484,154569
2005-01-01,GA,Goose Airways,AMP,Amazon Mothership,176834,6687,1769,35,179851,3523,126408,3889,130297
2005-01-02,GA,Goose Airways,AMP,Amazon Mothership,166450,6403,1646,32,178580,4088,124461,4455,128916
2005-01-03,GA,Goose Airways,AMP,Amazon Mothership,180298,6641,1798,33,205822,5175,142242,5650,147892
2005-01-04,GA,Goose Airways,AMP,Amazon Mothership,182054,7161,1823,35,213814,5368,143437,5846,149283
2005-01-05,GA,Goose Airways,AMP,Amazon Mothership,188643,6841,1888,35,207527,3851,138969,4252,143221
2005-01-06,GA,Goose Airways,AMP,Amazon Mothership,176170,6363,1789,33,206427,3681,137451,4064,141515
2005-01-07,GA,Goose Airways,AMP,Amazon Mothership,180469,6911,1789,36,218016,5317,154918,5870,160788
2005-01-08,GA,Goose Airways,AMP,Amazon Mothership,182321,6773,1843,35,211943,5153,151402,5689,157091
2005-01-09,GA,Goose Airways,AMP,Amazon Mothership,166190,6002,1718,30,174433,2673,110341,2951,113292
2005-01-10,GA,Goose Airways,AMP,Amazon Mothership,167530,6188,1733,30,176967,3698,111972,4083,116055
2005-01-11,GA,Goose Airways,AMP,Amazon Mothership,153177,6443,1584,30,177102,3843,109784,4243,114027
2005-01-12,GA,Goose Airways,AMP,Amazon Mothership,178601,4860,1689,31,185044,3120,131315,3366,134681
2006-01-01,GA,Goose Airways,AMP,Amazon Mothership,172697,4546,1715,29,168551,3159,117379,3055,120434
2006-01-02,GA,Goose Airways,AMP,Amazon Mothership,159230,148,1560,1,163307,369,112802,50,112852
2006-01-03,GA,Goose Airways,AMP,Amazon Mothership,192857,1340,1875,9,206723,1425,143749,1193,144942
2006-01-04,GA,Goose Airways,AMP,Amazon Mothership,187940,1784,1814,12,202295,1599,138155,1622,139777
2006-01-05,GA,Goose Airways,AMP,Amazon Mothership,175567,4860,1801,31,186616,3447,122352,3620,125972
2006-01-06,GA,Goose Airways,AMP,Amazon Mothership,171045,4703,1741,30,197457,3289,132341,3490,135831
2006-01-07,GA,Goose Airways,AMP,Amazon Mothership,173773,4860,1679,31,194398,4000,143761,4281,148042
2006-01-08,GA,Goose Airways,AMP,Amazon Mothership,177548,4860,1809,31,186694,3901,138074,4134,142208
2006-01-09,GA,Goose Airways,AMP,Amazon Mothership,151728,4381,1621,28,147231,2170,96478,2396,98874
2006-01-10,GA,Goose Airways,AMP,Amazon Mothership,155291,4859,1744,31,163837,2890,108704,3191,111895
2006-01-11,GA,Goose Airways,AMP,Amazon Mothership,146379,4546,1665,29,171567,3249,112219,3587,115806
2006-01-12,GA,Goose Airways,AMP,Amazon Mothership,160877,4677,1688,30,179134,3563,128033,3783,131816
2007-01-01,GA,Goose Airways,AMP,Amazon Mothership,162866,4860,1791,31,147476,2876,101266,3175,104441
2007-01-02,GA,Goose Airways,AMP,Amazon Mothership,141354,4684,1546,30,136430,3070,93320,3389,96709
2007-01-03,GA,Goose Airways,AMP,Amazon Mothership,156950,5443,1749,35,170923,4374,116533,4675,121208
2007-01-04,GA,Goose Airways,AMP,Amazon Mothership,152113,7889,1716,57,170255,5309,113864,5322,119186
2007-01-05,GA,Goose Airways,AMP,Amazon Mothership,143991,7514,1692,56,158615,4510,101569,4342,105911
2007-01-06,GA,Goose Airways,AMP,Amazon Mothership,135379,7859,1608,58,168310,5078,106790,4939,111729
2007-01-07,GA,Goose Airways,AMP,Amazon Mothership,138077,8453,1616,62,167561,5506,115889,5414,121303
2007-01-08,GA,Goose Airways,AMP,Amazon Mothership,144250,8329,1715,61,167713,6445,118313,6309,124622
2007-01-09,GA,Goose Airways,AMP,Amazon Mothership,137322,3170,1616,21,132433,1599,84944,1719,86663
2007-01-10,GA,Goose Airways,AMP,Amazon Mothership,144270,3292,1699,21,156972,1982,103568,2188,105756
2007-01-11,GA,Goose Airways,AMP,Amazon Mothership,141435,3919,1615,25,154181,2429,104536,2682,107218
2007-01-12,GA,Goose Airways,AMP,Amazon Mothership,147638,4076,1548,26,148703,2582,110771,2814,113585
2008-01-01,GA,Goose Airways,AMP,Amazon Mothership,156459,3605,1717,23,134146,2041,96685,2253,98938
2008-01-02,GA,Goose Airways,AMP,Amazon Mothership,151067,4528,1642,29,137834,3127,100274,3452,103726
2008-01-03,GA,Goose Airways,AMP,Amazon Mothership,164797,5599,1786,36,161506,4081,119420,4505,123925
