FLIGHT_ID,AIRLINE_CODE,AIRLINE_NAME,AIRCRAFT_ID,AIRCRAFT_TYPE,CAPACITY,DEPARTURE_AIRPORT_CODE,DEPARTURE_AIRPORT_NAME,DESTINATION_AIRPORT_CODE,DESTINATION_AIRPORT_NAME
101206,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101207,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101208,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101209,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101210,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101211,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101212,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101213,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101214,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101215,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101216,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101217,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101218,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101219,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101220,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101221,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101222,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101223,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101224,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101225,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101226,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101227,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101228,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101229,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101230,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101231,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101232,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101233,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101234,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101235,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101236,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101237,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101238,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101239,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101240,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101241,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101242,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101243,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101244,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101245,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101246,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101247,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101248,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101249,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101250,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101251,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101252,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101253,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101254,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101255,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101256,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101257,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101258,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101259,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101260,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101261,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101262,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101263,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101264,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101265,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101266,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101267,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101268,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101269,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101270,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101271,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101272,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101273,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101274,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101275,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101276,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101277,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101278,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101279,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101280,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101281,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101282,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101283,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101284,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101285,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101286,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101287,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101288,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101289,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101290,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101291,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101292,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101293,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101294,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101295,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101296,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101297,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101298,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101299,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101300,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101301,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101302,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101303,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101304,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101305,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101306,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101307,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101308,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101309,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101310,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101311,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101312,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101313,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101314,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101315,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101316,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101317,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101318,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101319,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101320,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101321,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101322,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101323,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101324,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101325,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101326,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101327,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101328,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101329,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101330,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101331,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101332,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101333,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101334,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101335,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101336,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101337,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101338,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101339,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101340,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101341,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101342,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101343,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101344,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101345,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101346,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101347,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101348,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101349,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101350,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101351,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101352,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101353,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101354,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101355,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101356,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101357,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101358,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101359,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101360,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101361,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101362,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101363,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,FKT,Flocktopia
101364,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101365,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101366,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101367,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101368,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101369,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101370,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101371,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101372,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101373,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101374,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101375,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101376,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101377,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101378,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101379,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101380,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101381,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101382,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101383,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101384,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101385,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101386,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101387,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101388,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101389,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101390,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101391,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101392,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101393,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101394,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101395,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101396,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101397,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101398,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101399,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101400,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101401,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101402,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101403,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101404,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101405,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101406,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101407,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101408,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101409,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101410,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101411,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101412,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101413,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101414,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101415,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101416,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101417,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101418,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101419,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101420,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101421,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101422,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101423,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101424,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101425,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101426,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101427,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101428,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101429,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101430,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101431,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101432,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101433,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101434,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101435,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101436,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101437,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101438,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101439,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101440,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101441,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101442,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101443,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101444,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101445,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101446,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101447,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101448,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101449,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101450,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101451,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101452,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101453,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101454,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101455,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101456,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101457,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101458,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101459,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101460,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101461,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101462,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101463,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101464,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101465,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101466,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101467,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101468,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101469,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101470,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101471,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101472,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101473,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101474,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101475,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101476,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101477,GA,Goose Airways,g72,Goose,500,AMP,Amazon Mothership,NSA,Nestland Airport
101478,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101479,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101480,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101481,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101482,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101483,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101484,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101485,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101486,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101487,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101488,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101489,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101490,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101491,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101492,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101493,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101494,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101495,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101496,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101497,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101498,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
101499,AA,Amazon Airlines,t10,Thundercat,2000,FKT,Flocktopia,NSA,Nestland Airport
